point,date,dx,dy,h,h2,h3,h4,T,T20,T15,T10,T5,day,day1,day2
TP1,2020/9/27,1.42304,-1.2213,432.958,187453,8.12E+07,3.51E+10,18.3617,17.2034,17.3391,17.7043,18.0696,5384,8.59137,626.675
TP1,2020/9/28,1.39522,-1.23652,432.301,186884,8.08E+07,3.49E+10,18.2887,17.2451,17.2661,17.6313,17.9965,5385,8.59156,626.778
TP1,2020/9/29,1.36739,-1.25174,431.644,186317,8.04E+07,3.47E+10,18.2157,17.2869,17.193,17.5583,17.9235,5386,8.59174,626.881
TP1,2020/9/30,1.33957,-1.26696,430.987,185750,8.01E+07,3.45E+10,18.1426,17.3286,17.12,17.4852,17.8504,5387,8.59193,626.984
TP1,2020/10/1,1.31174,-1.28217,430.33,185184,7.97E+07,3.43E+10,18.0696,17.3703,17.1617,17.4122,17.7774,5388,8.59212,627.087
TP1,2020/10/2,1.28391,-1.29739,429.673,184619,7.93E+07,3.41E+10,17.9965,17.412,17.2034,17.3391,17.7043,5389,8.5923,627.189
TP1,2020/10/3,1.25609,-1.31261,429.017,184055,7.90E+07,3.39E+10,17.9235,17.4537,17.2451,17.2661,17.6313,5390,8.59249,627.292
TP1,2020/10/4,1.22826,-1.32783,428.36,183492,7.86E+07,3.37E+10,17.8504,17.4954,17.2869,17.193,17.5583,5391,8.59267,627.395
TP1,2020/10/5,1.20043,-1.34304,427.703,182930,7.82E+07,3.35E+10,17.7774,17.5371,17.3286,17.12,17.4852,5392,8.59286,627.498
TP1,2020/10/6,1.17261,-1.35826,427.046,182368,7.79E+07,3.33E+10,17.7043,17.5789,17.3703,17.1617,17.4122,5393,8.59304,627.601
TP1,2020/10/7,1.14478,-1.37348,426.389,181807,7.75E+07,3.31E+10,17.6313,17.6206,17.412,17.2034,17.3391,5394,8.59323,627.704
TP1,2020/10/8,1.11696,-1.3887,425.732,181248,7.72E+07,3.29E+10,17.5583,17.6623,17.4537,17.2451,17.2661,5395,8.59341,627.806
TP1,2020/10/9,1.08913,-1.40391,425.075,180689,7.68E+07,3.26E+10,17.4852,17.704,17.4954,17.2869,17.193,5396,8.5936,627.909
TP1,2020/10/10,1.0613,-1.41913,424.418,180130,7.65E+07,3.24E+10,17.4122,17.7457,17.5371,17.3286,17.12,5397,8.59378,628.012
TP1,2020/10/11,1.03348,-1.43435,423.761,179573,7.61E+07,3.22E+10,17.3391,17.7874,17.5789,17.3703,17.1617,5398,8.59397,628.115
TP1,2020/10/12,1.00565,-1.44957,423.104,179017,7.57E+07,3.20E+10,17.2661,17.8291,17.6206,17.412,17.2034,5399,8.59415,628.218
TP1,2020/10/13,0.977826,-1.46478,422.447,178461,7.54E+07,3.18E+10,17.193,17.8709,17.6623,17.4537,17.2451,5400,8.59434,628.321
